Longitude,Latitude,Chl a Dec-Mar
-173.5,-43,0.3155
-157.5,-51,0.3155
-3.5,-48,0.3155
-0.5,-51.5,0.3155
7.5,-46,0.3155
95.5,-52,0.3155
-179.5,-70,0.3156
-174.5,-53.5,0.3156
-142.5,-71,0.3156
152.5,-41,0.3156
77.5,-47,0.3157
178.5,-63,0.3157
-154.5,-49.5,0.3158
-145.5,-57.5,0.3158
4.5,-44.5,0.3158
8.5,-53,0.3158
170.5,-49,0.3158
0.5,-46.5,0.3159
11.5,-50,0.3159
135.5,-47.5,0.3159
173.5,-48,0.3159
-160.5,-60.5,0.316
-1.5,-44,0.316
160.5,-61,0.316
162.5,-52,0.316
-78.5,-40.5,0.3161
52.5,-65.5,0.3161
104.5,-62.5,0.3161
117.5,-40,0.3161
-4.5,-48.5,0.3162
11.5,-44,0.3162
126.5,-43.5,0.3162
-98.5,-67.5,0.3163
-6.5,-55.5,0.3163
39.5,-44.5,0.3163
72.5,-65.5,0.3163
160.5,-51,0.3163
27.5,-52.5,0.3164
83.5,-56,0.3164
142.5,-49,0.3164
179.5,-69.5,0.3164
-146.5,-72.5,0.3165
-140.5,-61.5,0.3165
-116.5,-67.5,0.3165
-48.5,-67,0.3165
-7.5,-51.5,0.3165
4.5,-54,0.3165
90.5,-50.5,0.3165
28.5,-54,0.3166
57.5,-45,0.3166
-172.5,-73.5,0.3167
-168.5,-52,0.3167
76.5,-40,0.3167
131.5,-45,0.3167
-178.5,-54,0.3168
-178.5,-52,0.3168
2.5,-47.5,0.3168
8.5,-54,0.3168
68.5,-48,0.3168
178.5,-72.5,0.3168
-176.5,-54,0.3169
-157.5,-58.5,0.3169
-8.5,-51.5,0.3169
35.5,-68,0.3169
138.5,-63.5,0.3169
-177.5,-51.5,0.317
-143.5,-62,0.317
-32.5,-40,0.317
76.5,-57.5,0.317
-146.5,-57.5,0.3171
16.5,-46.5,0.3171
40.5,-66.5,0.3171
41.5,-68,0.3171
176.5,-63,0.3171
177.5,-63,0.3171
-114.5,-66,0.3172
74.5,-45,0.3172
-174.5,-62.5,0.3173
-167.5,-60.5,0.3173
-137.5,-70.5,0.3173
94.5,-53.5,0.3173
-118.5,-70.5,0.3174
-75.5,-66,0.3174
4.5,-49,0.3174
25.5,-54,0.3174
38.5,-68.5,0.3174
-172.5,-62.5,0.3175
2.5,-44,0.3175
24.5,-56,0.3175
130.5,-44.5,0.3175
143.5,-63,0.3175
143.5,-49,0.3175
173.5,-70.5,0.3175
176.5,-48,0.3175
-175.5,-63,0.3176
-154.5,-50.5,0.3176
-147.5,-57.5,0.3176
137.5,-63.5,0.3176
161.5,-61,0.3176
-162.5,-57,0.3177
86.5,-55.5,0.3177
132.5,-45.5,0.3177
171.5,-71.5,0.3177
178.5,-68.5,0.3177
-177.5,-71,0.3178
-106.5,-67,0.3178
20.5,-59,0.3178
99.5,-61,0.3178
-166.5,-52,0.3179
-117.5,-70.5,0.3179
9.5,-51.5,0.3179
21.5,-64,0.3179
71.5,-53,0.3179
174.5,-70.5,0.3179
-170.5,-62,0.318
2.5,-44.5,0.318
67.5,-66.5,0.318
80.5,-58,0.318
-139.5,-69.5,0.3181
-132.5,-63,0.3181
78.5,-41.5,0.3181
154.5,-60.5,0.3181
-78.5,-52,0.3182
-15.5,-61,0.3182
-2.5,-48.5,0.3182
10.5,-56,0.3182
19.5,-64,0.3182
134.5,-63.5,0.3183
-156.5,-49,0.3184
-53.5,-54.5,0.3184
74.5,-58.5,0.3184
-124.5,-64.5,0.3185
-10.5,-56,0.3185
-161.5,-56.5,0.3186
-111.5,-70.5,0.3186
12.5,-47,0.3186
21.5,-60,0.3186
77.5,-58,0.3186
94.5,-53,0.3186
128.5,-44,0.3186
159.5,-51,0.3186
-96.5,-70,0.3187
-92.5,-68.5,0.3187
-168.5,-58.5,0.3188
74.5,-63.5,0.3188
149.5,-40,0.3188
-55.5,-60.5,0.3189
3.5,-45,0.3189
20.5,-45.5,0.3189
43.5,-40,0.3189
141.5,-64.5,0.3189
157.5,-51,0.3189
-162.5,-61,0.319
18.5,-68,0.319
132.5,-46,0.319
-153.5,-50.5,0.3191
-139.5,-71,0.3191
-70.5,-65.5,0.3191
-55.5,-62.5,0.3191
5.5,-54.5,0.3191
8.5,-51.5,0.3191
76.5,-52,0.3191
88.5,-55,0.3191
144.5,-49,0.3191
-158.5,-60,0.3192
5.5,-55,0.3192
69.5,-65,0.3192
94.5,-51.5,0.3192
-130.5,-63,0.3193
77.5,-40,0.3193
90.5,-51,0.3193
141.5,-40.5,0.3193
-170.5,-52.5,0.3194
-144.5,-72,0.3194
-120.5,-68.5,0.3194
-52.5,-56.5,0.3194
6.5,-56,0.3194
33.5,-45,0.3194
34.5,-45,0.3194
142.5,-48.5,0.3194
149.5,-58.5,0.3194
178.5,-69,0.3194
-132.5,-69,0.3195
-66.5,-56.5,0.3195
123.5,-42.5,0.3195
-179.5,-63,0.3196
-151.5,-59,0.3196
-80.5,-45,0.3196
14.5,-52,0.3196
72.5,-45,0.3197
170.5,-42,0.3197
166.5,-69,0.3198
-158.5,-49,0.3199
167.5,-69,0.3199
-173.5,-53.5,0.32
-169.5,-72.5,0.3201
11.5,-55,0.3201
23.5,-45.5,0.3201
25.5,-55,0.3201
37.5,-44,0.3201
82.5,-57,0.3201
-172.5,-43.5,0.3202
-3.5,-47.5,0.3202
-0.5,-44,0.3202
85.5,-56,0.3202
107.5,-62.5,0.3202
-111.5,-66.5,0.3203
6.5,-52,0.3203
22.5,-56.5,0.3203
171.5,-71,0.3203
-158.5,-60.5,0.3204
25.5,-54.5,0.3204
118.5,-42,0.3204
-168.5,-59,0.3205
-142.5,-70.5,0.3205
1.5,-46,0.3205
12.5,-49.5,0.3205
166.5,-52,0.3205
-170.5,-53,0.3206
-34.5,-69,0.3206
-3.5,-47,0.3208
17.5,-52,0.3208
147.5,-49.5,0.3208
170.5,-52,0.3208
-54.5,-62.5,0.321
94.5,-52,0.321
127.5,-44,0.321
-160.5,-56.5,0.3211
-156.5,-63.5,0.3211
-147.5,-62.5,0.3211
13.5,-50,0.3211
23.5,-63.5,0.3211
-138.5,-62,0.3212
-135.5,-62.5,0.3212
4.5,-43.5,0.3212
24.5,-63,0.3212
78.5,-40.5,0.3212
-93.5,-67,0.3213
76.5,-42,0.3213
-160.5,-60,0.3214
-119.5,-68,0.3214
-119.5,-66,0.3214
103.5,-62.5,0.3214
-175.5,-71,0.3215
-155.5,-50.5,0.3215
-155.5,-49,0.3215
-58.5,-56,0.3215
25.5,-44.5,0.3215
27.5,-53,0.3215
35.5,-67.5,0.3216
46.5,-65.5,0.3216
75.5,-43.5,0.3216
117.5,-41,0.3216
175.5,-47.5,0.3216
-163.5,-60.5,0.3217
-162.5,-50.5,0.3217
-92.5,-67.5,0.3217
-40.5,-61,0.3217
-31.5,-54,0.3217
101.5,-61.5,0.3217
3.5,-44.5,0.3218
78.5,-58,0.3218
-0.5,-48.5,0.3219
12.5,-54,0.3219
-112.5,-66.5,0.322
38.5,-67.5,0.322
150.5,-40.5,0.322
-165.5,-51.5,0.3221
-162.5,-60,0.3221
-159.5,-60.5,0.3221
-148.5,-56.5,0.3221
119.5,-42,0.3221
142.5,-65,0.3221
132.5,-45,0.3222
160.5,-69,0.3222
-101.5,-67.5,0.3223
10.5,-45.5,0.3223
37.5,-45.5,0.3223
116.5,-41,0.3223
125.5,-42.5,0.3223
-165.5,-60.5,0.3224
-55.5,-58.5,0.3224
-4.5,-59.5,0.3224
78.5,-41,0.3224
94.5,-52.5,0.3224
111.5,-61.5,0.3224
150.5,-68,0.3224
-137.5,-62,0.3225
77.5,-42,0.3225
-178.5,-53.5,0.3226
-174.5,-71,0.3226
-56.5,-55.5,0.3226
-1.5,-44.5,0.3226
0.5,-44.5,0.3226
3.5,-43.5,0.3226
76.5,-63,0.3226
-174.5,-42.5,0.3227
-170.5,-73.5,0.3227
52.5,-40,0.3227
56.5,-44.5,0.3227
156.5,-51,0.3227
-158.5,-63.5,0.3228
-97.5,-70.5,0.3228
-139.5,-61.5,0.3229
-123.5,-64,0.3229
-105.5,-69,0.3229
152.5,-59,0.3229
4.5,-54.5,0.323
16.5,-65,0.323
-52.5,-57.5,0.3231
21.5,-45,0.3231
29.5,-45.5,0.3231
49.5,-65.5,0.3231
74.5,-63,0.3231
-150.5,-63.5,0.3232
-136.5,-62,0.3232
-102.5,-67,0.3232
137.5,-62.5,0.3232
-168.5,-45,0.3233
23.5,-55.5,0.3233
70.5,-45,0.3233
72.5,-62,0.3233
127.5,-63,0.3233
141.5,-49,0.3233
-161.5,-64,0.3234
-116.5,-66,0.3234
-17.5,-61.5,0.3234
-0.5,-48,0.3234
73.5,-63,0.3234
117.5,-40.5,0.3234
-104.5,-67.5,0.3235
16.5,-67,0.3235
74.5,-44.5,0.3235
77.5,-40.5,0.3235
-174.5,-74.5,0.3236
-156.5,-58,0.3236
-129.5,-63.5,0.3237
-94.5,-67,0.3237
26.5,-67.5,0.3237
179.5,-70,0.3237
-171.5,-73,0.3238
16.5,-52,0.3238
30.5,-46,0.3238
153.5,-50.5,0.3238
167.5,-49.5,0.3238
-169.5,-52.5,0.3239
-5.5,-55.5,0.3239
10.5,-54.5,0.3239
-160.5,-63.5,0.324
-138.5,-71.5,0.324
-56.5,-59.5,0.324
15.5,-64.5,0.324
17.5,-45.5,0.324
129.5,-44,0.324
168.5,-42.5,0.324
-97.5,-69.5,0.3241
7.5,-43.5,0.3241
17.5,-45,0.3241
22.5,-55.5,0.3241
24.5,-45,0.3241
53.5,-43,0.3241
93.5,-52,0.3241
-157.5,-63.5,0.3242
-109.5,-66.5,0.3242
-94.5,-69,0.3242
0.5,-44,0.3242
63.5,-45,0.3242
-147.5,-55,0.3243
-103.5,-67.5,0.3243
25.5,-52.5,0.3243
-173.5,-72.5,0.3244
-66.5,-64,0.3244
-32.5,-54,0.3244
-2.5,-47.5,0.3244
-91.5,-70,0.3245
92.5,-51.5,0.3245
133.5,-63.5,0.3245
-103.5,-68.5,0.3246
-1.5,-55.5,0.3246
22.5,-56,0.3246
125.5,-66,0.3246
-136.5,-62.5,0.3247
-97.5,-67.5,0.3247
-48.5,-62.5,0.3247
32.5,-45,0.3247
35.5,-40,0.3247
161.5,-70,0.3247
178.5,-68,0.3247
40.5,-68,0.3248
121.5,-42,0.3248
165.5,-41.5,0.3249
29.5,-67,0.325
172.5,-71,0.325
-158.5,-59.5,0.3251
-17.5,-61,0.3251
1.5,-51.5,0.3251
1.5,-45,0.3251
20.5,-45,0.3251
-143.5,-70.5,0.3252
12.5,-53,0.3252
-161.5,-60,0.3253
84.5,-49.5,0.3253
162.5,-52.5,0.3253
162.5,-50.5,0.3253
-153.5,-62,0.3254
-2.5,-48,0.3254
8.5,-51,0.3254
85.5,-55.5,0.3254
136.5,-47.5,0.3254
146.5,-49.5,0.3254
-117.5,-66,0.3255
-77.5,-66,0.3255
-176.5,-63.5,0.3256
16.5,-65.5,0.3256
89.5,-50.5,0.3256
101.5,-62,0.3256
23.5,-53,0.3257
136.5,-63.5,0.3257
-133.5,-70.5,0.3258
6.5,-44,0.3258
8.5,-46.5,0.3258
20.5,-64,0.3258
21.5,-57,0.3258
-165.5,-61.5,0.3259
7.5,-54,0.3259
145.5,-49,0.3259
164.5,-41.5,0.3259
-160.5,-64.5,0.326
-146.5,-62.5,0.326
138.5,-64.5,0.326
-159.5,-48.5,0.3261
-135.5,-69.5,0.3261
3.5,-47.5,0.3261
9.5,-53,0.3261
87.5,-55,0.3261
104.5,-63,0.3261
164.5,-52.5,0.3261
-76.5,-54,0.3262
11.5,-53,0.3262
19.5,-45.5,0.3262
43.5,-67.5,0.3262
-141.5,-70,0.3263
-93.5,-68,0.3263
-2.5,-44,0.3263
-174.5,-72,0.3264
-4.5,-47.5,0.3264
-1.5,-48.5,0.3265
10.5,-50.5,0.3265
22.5,-53,0.3265
75.5,-60.5,0.3265
141.5,-65,0.3265
143.5,-48.5,0.3265
163.5,-53,0.3265
-167.5,-60,0.3266
-158.5,-50.5,0.3266
140.5,-63.5,0.3266
-155.5,-57.5,0.3267
-78.5,-41,0.3267
-49.5,-68,0.3267
28.5,-45,0.3267
-0.5,-45.5,0.3268
18.5,-44.5,0.3268
74.5,-62.5,0.3268
6.5,-43.5,0.3269
-156.5,-49.5,0.327
-0.5,-44.5,0.327
142.5,-41,0.327
-163.5,-61,0.3271
-55.5,-59,0.3271
0.5,-55,0.3271
7.5,-54.5,0.3271
72.5,-62.5,0.3271
127.5,-63.5,0.3271
166.5,-61.5,0.3271
-133.5,-69,0.3272
-122.5,-64,0.3272
2.5,-45,0.3272
136.5,-40,0.3272
-166.5,-60,0.3273
-37.5,-68.5,0.3273
-5.5,-46.5,0.3273
6.5,-57,0.3273
11.5,-55.5,0.3273
143.5,-41,0.3273
-178.5,-52.5,0.3274
-169.5,-52,0.3274
139.5,-64.5,0.3274
-102.5,-67.5,0.3275
-101.5,-68,0.3275
-100.5,-68,0.3275
76.5,-63.5,0.3275
77.5,-62,0.3275
-2.5,-59,0.3276
164.5,-69,0.3276
-35.5,-69,0.3277
8.5,-43.5,0.3277
139.5,-64,0.3277
148.5,-49.5,0.3277
-141.5,-62,0.3279
-128.5,-64,0.3279
72.5,-63,0.3279
80.5,-56.5,0.328
-97.5,-68,0.3281
-41.5,-69.5,0.3281
-32.5,-54.5,0.3281
-168.5,-51,0.3282
-148.5,-56,0.3282
1.5,-44.5,0.3282
18.5,-64,0.3282
93.5,-61,0.3282
151.5,-41,0.3282
153.5,-59.5,0.3282
-148.5,-55,0.3283
-4.5,-47,0.3283
-2.5,-59.5,0.3283
12.5,-53.5,0.3283
54.5,-45,0.3283
71.5,-45,0.3283
132.5,-63.5,0.3283
-155.5,-60.5,0.3284
-52.5,-60.5,0.3284
4.5,-46,0.3284
6.5,-48.5,0.3284
73.5,-63.5,0.3284
166.5,-41.5,0.3284
-173.5,-71,0.3285
-160.5,-61,0.3285
-109.5,-67,0.3285
6.5,-54,0.3285
55.5,-43.5,0.3285
84.5,-53.5,0.3285
120.5,-42,0.3285
-166.5,-51.5,0.3286
-163.5,-47,0.3286
-151.5,-56.5,0.3286
41.5,-67.5,0.3286
179.5,-42,0.3286
-171.5,-62.5,0.3287
-126.5,-64.5,0.3287
-101.5,-68.5,0.3287
53.5,-40,0.3287
85.5,-49.5,0.3287
5.5,-43.5,0.3288
163.5,-52.5,0.3288
-108.5,-68,0.329
-102.5,-68.5,0.329
-164.5,-61,0.3291
-0.5,-49,0.3291
5.5,-44.5,0.3291
13.5,-45,0.3291
23.5,-62,0.3291
179.5,-73,0.3291
-178.5,-53,0.3292
13.5,-49.5,0.3292
170.5,-48.5,0.3292
172.5,-62.5,0.3292
-54.5,-54.5,0.3293
2.5,-46.5,0.3293
140.5,-63,0.3293
174.5,-67,0.3293
10.5,-54,0.3294
142.5,-64.5,0.3294
-177.5,-50.5,0.3295
-174.5,-70.5,0.3295
-104.5,-69,0.3295
9.5,-45.5,0.3295
-155.5,-57,0.3296
-31.5,-40,0.3296
140.5,-48.5,0.3296
-176.5,-51,0.3297
-137.5,-62.5,0.3297
-0.5,-46.5,0.3297
15.5,-52,0.3297
-170.5,-52,0.3298
-143.5,-72,0.3298
24.5,-55.5,0.3298
70.5,-66,0.3298
-52.5,-57,0.3299
9.5,-54.5,0.3299
25.5,-55.5,0.3299
71.5,-66,0.3299
75.5,-63,0.3299
152.5,-50,0.3299
-138.5,-72,0.33
-131.5,-69,0.33
-48.5,-66,0.33
76.5,-40.5,0.33
163.5,-70.5,0.33
-146.5,-55.5,0.3301
141.5,-63.5,0.3301
141.5,-63,0.3301
172.5,-49.5,0.3301
-131.5,-69.5,0.3302
-130.5,-63.5,0.3302
118.5,-64.5,0.3303
14.5,-45,0.3304
26.5,-53,0.3304
148.5,-62.5,0.3304
-1.5,-47.5,0.3305
9.5,-53.5,0.3305
100.5,-61.5,0.3305
-173.5,-72,0.3306
-155.5,-50,0.3306
-55.5,-59.5,0.3306
137.5,-47.5,0.3306
172.5,-48,0.3306
-108.5,-67.5,0.3307
10.5,-53,0.3307
23.5,-52,0.3307
91.5,-54.5,0.3307
143.5,-65,0.3307
-178.5,-42,0.3308
-174.5,-71.5,0.3308
-169.5,-51.5,0.3308
-43.5,-67.5,0.3308
-36.5,-68,0.3309
11.5,-45.5,0.3309
94.5,-61,0.3309
-143.5,-62.5,0.331
-104.5,-69.5,0.331
-2.5,-47,0.331
-2.5,-44.5,0.331
-0.5,-55.5,0.331
0.5,-45,0.331
-120.5,-69,0.3311
-96.5,-67.5,0.3311
-78.5,-41.5,0.3311
165.5,-52,0.3311
-159.5,-61,0.3312
-0.5,-46,0.3312
140.5,-62.5,0.3312
-133.5,-71,0.3313
-6.5,-46.5,0.3313
75.5,-65,0.3313
88.5,-50,0.3313
89.5,-55,0.3313
-125.5,-71,0.3314
76.5,-60.5,0.3314
2.5,-47,0.3315
2.5,-43.5,0.3315
12.5,-45,0.3315
23.5,-61.5,0.3315
37.5,-67.5,0.3315
106.5,-63,0.3315
150.5,-49.5,0.3315
176.5,-72,0.3315
-161.5,-50,0.3316
-26.5,-69,0.3316
18.5,-46,0.3316
166.5,-70,0.3316
-159.5,-60,0.3317
-158.5,-61,0.3317
1.5,-45.5,0.3317
13.5,-51.5,0.3317
-107.5,-68,0.3318
-91.5,-67.5,0.3318
4.5,-45.5,0.3318
39.5,-67,0.3319
73.5,-62.5,0.3319
130.5,-44,0.3319
-173.5,-43.5,0.332
-150.5,-56,0.332
-148.5,-73,0.332
-7.5,-46.5,0.332
-157.5,-49.5,0.3321
-14.5,-60,0.3321
34.5,-67,0.3321
73.5,-62,0.3321
-167.5,-58.5,0.3322
7.5,-51.5,0.3322
11.5,-52.5,0.3322
119.5,-41.5,0.3322
3.5,-45.5,0.3323
119.5,-40,0.3323
-159.5,-59.5,0.3324
22.5,-52.5,0.3325
26.5,-53.5,0.3325
60.5,-45.5,0.3325
163.5,-52,0.3325
-29.5,-40,0.3326
-6.5,-46,0.3326
19.5,-46,0.3326
74.5,-44,0.3326
123.5,-63,0.3326
156.5,-61,0.3326
158.5,-50.5,0.3326
-76.5,-66,0.3327
9.5,-54,0.3327
59.5,-45.5,0.3327
-171.5,-53,0.3328
-5.5,-58.5,0.3328
-1.5,-59,0.3328
14.5,-46,0.3328
48.5,-65.5,0.3328
79.5,-58,0.3328
-77.5,-53.5,0.3329
10.5,-43,0.3329
37.5,-46,0.3329
143.5,-64.5,0.3329
-177.5,-52,0.333
-169.5,-44.5,0.333
-147.5,-55.5,0.333
-72.5,-66.5,0.333
-3.5,-59,0.333
110.5,-61.5,0.333
-157.5,-58,0.3331
-154.5,-60,0.3331
24.5,-62.5,0.3331
139.5,-48,0.3331
157.5,-41.5,0.3331
-114.5,-67,0.3332
22.5,-63,0.3332
77.5,-41,0.3332
174.5,-67.5,0.3332
-159.5,-63.5,0.3333
-120.5,-65.5,0.3333
-52.5,-54.5,0.3333
7.5,-57,0.3333
71.5,-63,0.3333
75.5,-43,0.3334
138.5,-47.5,0.3334
-12.5,-44.5,0.3335
5.5,-45.5,0.3335
89.5,-51,0.3335
143.5,-40.5,0.3335
144.5,-48.5,0.3335
-170.5,-44,0.3336
-95.5,-68.5,0.3336
-93.5,-67.5,0.3336
-21.5,-62.5,0.3336
75.5,-40.5,0.3336
76.5,-62,0.3336
141.5,-48.5,0.3336
149.5,-49.5,0.3336
-53.5,-54,0.3337
76.5,-65,0.3337
87.5,-49.5,0.3337
-169.5,-73,0.3338
-148.5,-63,0.3338
7.5,-55.5,0.3338
84.5,-55.5,0.3338
131.5,-44.5,0.3338
-144.5,-63,0.3339
-39.5,-40.5,0.3339
-1.5,-47,0.334
7.5,-55,0.334
137.5,-63,0.334
-156.5,-50.5,0.3341
22.5,-52,0.3341
26.5,-52.5,0.3341
160.5,-41.5,0.3341
-176.5,-51.5,0.3342
-162.5,-57.5,0.3342
25.5,-53.5,0.3342
77.5,-41.5,0.3342
126.5,-63,0.3342
-161.5,-48,0.3343
47.5,-65.5,0.3343
122.5,-62.5,0.3343
140.5,-64,0.3343
-138.5,-62.5,0.3344
-51.5,-65,0.3344
-177.5,-63.5,0.3345
-110.5,-70.5,0.3345
7.5,-51,0.3345
16.5,-52.5,0.3345
-166.5,-51,0.3346
-62.5,-55,0.3346
156.5,-41.5,0.3346
-137.5,-71.5,0.3347
15.5,-53,0.3347
26.5,-44.5,0.3347
-133.5,-62.5,0.3348
-96.5,-68,0.3348
51.5,-44,0.3348
68.5,-65,0.3348
-171.5,-52.5,0.3349
-15.5,-60.5,0.3349
-6.5,-59.5,0.3349
-154.5,-56.5,0.335
0.5,-46,0.335
6.5,-55,0.335
8.5,-55,0.335
125.5,-63,0.335
-164.5,-60.5,0.3351
-153.5,-59.5,0.3351
93.5,-54,0.3351
-117.5,-67,0.3352
129.5,-43.5,0.3352
144.5,-63,0.3352
-172.5,-71.5,0.3353
-44.5,-68,0.3353
-3.5,-46.5,0.3353
-2.5,-45,0.3353
8.5,-54.5,0.3353
24.5,-55,0.3353
120.5,-41.5,0.3353
140.5,-65,0.3353
-169.5,-51,0.3354
-155.5,-49.5,0.3354
-104.5,-68,0.3354
-52.5,-56,0.3354
-18.5,-62,0.3354
22.5,-53.5,0.3354
79.5,-47.5,0.3354
-166.5,-58.5,0.3355
-148.5,-58,0.3355
-7.5,-46,0.3355
22.5,-63.5,0.3355
24.5,-54.5,0.3355
166.5,-51.5,0.3355
-175.5,-75,0.3356
-165.5,-60,0.3356
-164.5,-60,0.3356
16.5,-53,0.3356
150.5,-41,0.3356
-169.5,-73.5,0.3357
-113.5,-66.5,0.3357
-103.5,-69,0.3357
-5.5,-59,0.3357
-138.5,-69.5,0.3358
-117.5,-67.5,0.3358
13.5,-53.5,0.3358
159.5,-41.5,0.3358
-107.5,-66.5,0.3359
-1.5,-43.5,0.336
3.5,-46,0.336
7.5,-43,0.336
23.5,-55,0.336
138.5,-64,0.336
156.5,-69,0.336
-163.5,-58,0.3361
-73.5,-66.5,0.3361
3.5,-51.5,0.3361
149.5,-40.5,0.3361
-27.5,-68.5,0.3362
-2.5,-46.5,0.3362
-0.5,-45,0.3362
76.5,-51,0.3362
-150.5,-73,0.3363
-118.5,-67,0.3363
-6.5,-45,0.3363
8.5,-48.5,0.3364
-145.5,-73,0.3365
8.5,-44.5,0.3365
40.5,-44,0.3365
95.5,-61,0.3365
-23.5,-62.5,0.3366
61.5,-66.5,0.3366
-152.5,-64,0.3367
-134.5,-62.5,0.3367
-54.5,-58,0.3367
-53.5,-58,0.3367
15.5,-52.5,0.3367
16.5,-46,0.3367
159.5,-50.5,0.3367
-139.5,-62,0.3368
-12.5,-56.5,0.3368
118.5,-41.5,0.3368
118.5,-41,0.3368
136.5,-47,0.3368
139.5,-63,0.3368
-95.5,-67.5,0.337
16.5,-64.5,0.337
21.5,-56,0.337
143.5,-64,0.337
-149.5,-55.5,0.3371
-133.5,-63,0.3371
-95.5,-68,0.3371
4.5,-45,0.3371
89.5,-54.5,0.3371
133.5,-45.5,0.3371
-118.5,-67.5,0.3372
-38.5,-40.5,0.3372
-9.5,-46.5,0.3372
51.5,-42.5,0.3372
81.5,-58,0.3372
178.5,-48.5,0.3372
-176.5,-53.5,0.3373
-150.5,-59.5,0.3373
9.5,-42.5,0.3373
41.5,-40,0.3373
75.5,-64,0.3373
146.5,-49,0.3373
141.5,-64,0.3374
154.5,-50.5,0.3374
-169.5,-62,0.3375
-142.5,-71.5,0.3375
-122.5,-65,0.3375
-115.5,-66,0.3375
-72.5,-55.5,0.3375
-3.5,-44,0.3375
25.5,-68,0.3375
-30.5,-40,0.3376
73.5,-45,0.3376
175.5,-63,0.3376
7.5,-53,0.3377
74.5,-40,0.3377
-158.5,-57,0.3378
-52.5,-54,0.3378
-4.5,-56,0.3378
38.5,-45.5,0.3378
112.5,-62,0.3378
-172.5,-73,0.3379
-125.5,-70.5,0.3379
-105.5,-67.5,0.3379
56.5,-40,0.3379
-179.5,-42,0.338
-143.5,-71,0.338
-1.5,-48,0.338
99.5,-61.5,0.338
151.5,-49.5,0.338
29.5,-45,0.3381
173.5,-71,0.3381
-174.5,-63,0.3382
-6.5,-56,0.3382
56.5,-40.5,0.3382
89.5,-61,0.3382
25.5,-62.5,0.3383
77.5,-60.5,0.3383
161.5,-50.5,0.3383
-167.5,-45.5,0.3384
-26.5,-62,0.3384
5.5,-56.5,0.3384
-167.5,-51,0.3385
-157.5,-61,0.3385
76.5,-58,0.3385
-157.5,-64.5,0.3386
-142.5,-72,0.3386
-121.5,-65,0.3386
142.5,-63.5,0.3386
-51.5,-56.5,0.3387
-11.5,-56.5,0.3387
21.5,-53.5,0.3387
119.5,-41,0.3387
138.5,-40.5,0.3387
-119.5,-70,0.3388
-49.5,-40,0.3388
17.5,-44.5,0.3388
57.5,-66,0.3388
145.5,-63,0.3388
134.5,-47,0.3389
-163.5,-60,0.339
-134.5,-63,0.339
2.5,-46,0.339
13.5,-46,0.339
85.5,-56.5,0.339
119.5,-40.5,0.339
148.5,-49,0.339
-158.5,-59,0.3391
-156.5,-50,0.3391
-51.5,-40,0.3391
11.5,-49.5,0.3391
118.5,-40,0.3391
-97.5,-70,0.3392
39.5,-68,0.3392
74.5,-60,0.3392
121.5,-41.5,0.3392
174.5,-47.5,0.3392
-151.5,-60,0.3393
-10.5,-55.5,0.3393
-94.5,-67.5,0.3394
-4.5,-59,0.3394
129.5,-63.5,0.3394
-163.5,-50.5,0.3395
-162.5,-47.5,0.3395
-140.5,-62,0.3395
-16.5,-61.5,0.3395
10.5,-49,0.3395
93.5,-53.5,0.3395
150.5,-62.5,0.3395
20.5,-52.5,0.3396
11.5,-56,0.3397
34.5,-65.5,0.3397
178.5,-63.5,0.3397
-140.5,-69.5,0.3398
-132.5,-68.5,0.3398
-69.5,-56.5,0.3398
8.5,-44,0.3398
133.5,-46,0.3398
158.5,-41.5,0.3398
-162.5,-50,0.3399
-61.5,-55,0.3399
23.5,-63,0.3399
-178.5,-63.5,0.34
-164.5,-51,0.34
-138.5,-71,0.34
-107.5,-67.5,0.34
-36.5,-40,0.34
14.5,-53,0.34
-175.5,-51,0.3401
-164.5,-46.5,0.3401
-5.5,-45,0.3401
-32.5,-72,0.3402
42.5,-66,0.3402
140.5,-64.5,0.3402
177.5,-71.5,0.3402
-160.5,-50,0.3403
-131.5,-63.5,0.3403
-38.5,-71,0.3403
1.5,-44,0.3403
76.5,-41,0.3403
90.5,-54.5,0.3403
155.5,-50.5,0.3403
-173.5,-74,0.3404
-79.5,-48,0.3404
22.5,-61,0.3404
118.5,-65,0.3404
175.5,-70.5,0.3404
8.5,-42.5,0.3405
-149.5,-58.5,0.3406
133.5,-46.5,0.3406
21.5,-68.5,0.3407
132.5,-44.5,0.3407
177.5,-68,0.3407
-76.5,-67.5,0.3408
-4.5,-46.5,0.3409
70.5,-65.5,0.3409
98.5,-61.5,0.3409
10.5,-50,0.341
53.5,-44.5,0.341
160.5,-50.5,0.341
164.5,-52,0.341
-177.5,-53,0.3411
-154.5,-57.5,0.3411
7.5,-44,0.3411
12.5,-54.5,0.3411
75.5,-58.5,0.3411
7.5,-48.5,0.3412
-176.5,-42.5,0.3413
-175.5,-53,0.3413
38.5,-44,0.3413
135.5,-65.5,0.3413
140.5,-40.5,0.3413
-114.5,-70.5,0.3414
-96.5,-68.5,0.3414
-8.5,-59,0.3414
-171.5,-44,0.3415
-90.5,-70,0.3415
-2.5,-43.5,0.3415
5.5,-45,0.3415
17.5,-52.5,0.3415
147.5,-49,0.3415
171.5,-48,0.3415
-9.5,-46,0.3416
54.5,-40,0.3416
-78.5,-42,0.3417
-8.5,-46.5,0.3417
-170.5,-51.5,0.3418
